FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DEP_HOUR,DEP_PERIOD,ORIGIN_REGION,DEST_REGION,AIRLINE_NAME,DELAY_COST_AIRLINE,DELAY_COST_PASSENGER,DELAY_COST_TOTAL,DISTANCE,AIR_TIME
2024-01-01,1,1,FR,CDG,FCO,1955,99.4,1,104.6,1,27.5,42.1,20.2,2.9,7.7,19,Evening,Europe,Europe,Ryanair,7375.48,4671.8,12047.279999999999,683,82
2024-01-01,1,1,FR,CDG,IST,1942,-2.1,0,5.8,0,,,,,,19,Evening,Europe,Europe,Ryanair,0.0,0.0,0.0,1375,165
2024-01-01,1,1,FR,AMS,MUC,2030,6.3,0,-0.1,0,,,,,,20,Evening,Europe,Europe,Ryanair,467.46,296.1,763.56,412,49
2024-01-01,1,1,FR,MAD,LHR,1753,11.4,0,11.1,0,,,,,,17,Evening,Europe,Europe,Ryanair,845.88,535.8,1381.6799999999998,772,93
2024-01-01,1,1,FR,MAD,FCO,1600,6.3,0,11.6,0,,,,,,16,Afternoon,Europe,Europe,Ryanair,467.46,296.1,763.56,826,99
2024-01-01,1,1,FR,FCO,AMS,1715,5.9,0,8.8,0,,,,,,17,Evening,Europe,Europe,Ryanair,437.78,277.3,715.0799999999999,805,97
2024-01-01,1,1,FR,FCO,MAD,1957,-8.7,0,-5.8,0,,,,,,19,Evening,Europe,Europe,Ryanair,0.0,0.0,0.0,826,99
2024-01-01,1,1,FR,FCO,IST,1954,-6.0,0,-1.0,0,,,,,,19,Evening,Europe,Europe,Ryanair,0.0,0.0,0.0,853,102
2024-01-01,1,1,FR,IST,MAD,1336,10.6,0,9.5,0,,,,,,13,Afternoon,Europe,Europe,Ryanair,786.52,498.2,1284.72,1678,201
2024-01-01,1,1,FR,IST,FCO,1441,16.0,1,25.3,1,5.1,2.8,4.2,0.5,2.7,14,Afternoon,Europe,Europe,Ryanair,1187.2,752.0,1939.2,853,102
2024-01-01,1,1,FR,BCN,AMS,1600,9.9,0,19.2,1,,,,,,16,Afternoon,Europe,Europe,Ryanair,734.58,465.3,1199.88,771,93
2024-01-01,1,1,FR,BCN,MUC,708,7.8,0,6.0,0,,,,,,7,Morning,Europe,Europe,Ryanair,578.76,366.6,945.36,679,81
2024-01-01,1,1,FR,LGW,LHR,754,1.0,0,6.6,0,,,,,,7,Morning,Europe,Europe,Ryanair,74.2,47.0,121.2,25,3
2024-01-01,1,1,FR,LGW,FRA,1259,6.1,0,-1.4,0,,,,,,12,Afternoon,Europe,Europe,Ryanair,452.62,286.7,739.3199999999999,391,47
2024-01-01,1,1,FR,LGW,BCN,1735,10.1,0,9.8,0,,,,,,17,Evening,Europe,Europe,Ryanair,749.42,474.7,1224.12,689,83
2024-01-01,1,1,U2,LHR,IST,1238,-2.3,0,5.4,0,,,,,,12,Afternoon,Europe,Europe,EasyJet,0.0,0.0,0.0,1545,185
2024-01-01,1,1,U2,AMS,CDG,1711,6.7,0,3.1,0,,,,,,17,Evening,Europe,Europe,EasyJet,497.14,314.9,812.04,248,30
2024-01-01,1,1,U2,AMS,FRA,1130,12.6,0,16.8,1,,,,,,11,Morning,Europe,Europe,EasyJet,934.92,592.2,1527.12,227,27
2024-01-01,1,1,U2,AMS,LGW,624,16.0,1,11.0,0,6.6,3.6,5.0,0.1,1.6,6,Morning,Europe,Europe,EasyJet,1187.2,752.0,1939.2,226,27
2024-01-01,1,1,U2,MAD,FCO,1906,6.2,0,7.5,0,,,,,,19,Evening,Europe,Europe,EasyJet,460.04,291.4,751.44,826,99
2024-01-01,1,1,U2,FCO,AMS,1226,13.4,0,9.7,0,,,,,,12,Afternoon,Europe,Europe,EasyJet,994.28,629.8,1624.08,805,97
2024-01-01,1,1,U2,FCO,IST,939,10.7,0,9.5,0,,,,,,9,Morning,Europe,Europe,EasyJet,793.94,502.9,1296.8400000000001,853,102
2024-01-01,1,1,U2,FCO,MUC,1645,8.1,0,9.1,0,,,,,,16,Afternoon,Europe,Europe,EasyJet,601.02,380.7,981.72,453,54
2024-01-01,1,1,U2,MUC,AMS,1145,-9.0,0,-0.5,0,,,,,,11,Morning,Europe,Europe,EasyJet,0.0,0.0,0.0,412,49
2024-01-01,1,1,U2,BCN,FRA,1733,16.0,1,7.8,0,3.8,3.0,4.0,0.3,2.2,17,Evening,Europe,Europe,EasyJet,1187.2,752.0,1939.2,679,81
2024-01-01,1,1,U2,BCN,MUC,1833,3.5,0,8.5,0,,,,,,18,Evening,Europe,Europe,EasyJet,259.7,164.5,424.2,679,81
2024-01-01,1,1,U2,LGW,FRA,1658,13.0,0,16.7,1,,,,,,16,Afternoon,Europe,Europe,EasyJet,964.6,611.0,1575.6,391,47
2024-01-01,1,1,BA,CDG,AUH,2012,16.0,1,18.5,1,3.3,3.1,5.9,0.5,2.1,20,Evening,Europe,Middle East,British Airways,1187.2,752.0,1939.2,3261,391
2024-01-01,1,1,LH,FRA,AUH,1701,-2.0,0,-10.3,0,,,,,,17,Evening,Europe,Middle East,Lufthansa,0.0,0.0,0.0,3019,362
2024-01-01,1,1,AF,LHR,DXB,1835,19.2,1,15.5,1,8.9,8.8,4.4,0.3,2.3,18,Evening,Europe,Middle East,Air France,1424.64,902.4,2327.04,3414,410
2024-01-01,1,1,AF,CDG,DXB,1704,4.1,0,8.1,0,,,,,,17,Evening,Europe,Middle East,Air France,304.22,192.7,496.92,3253,390
2024-01-01,1,1,AF,FRA,DXB,1819,-3.2,0,5.3,0,,,,,,18,Evening,Europe,Middle East,Air France,0.0,0.0,0.0,3008,361
2024-01-01,1,1,BA,LHR,DEL,714,16.0,1,19.5,1,5.0,6.7,4.2,0.6,1.3,7,Morning,Europe,India,British Airways,1187.2,752.0,1939.2,4180,502
2024-01-01,1,1,AI,FRA,DEL,1634,-8.0,0,-13.8,0,,,,,,16,Afternoon,Europe,India,Air India,0.0,0.0,0.0,3801,456
2024-01-01,1,1,EK,DXB,DOH,2054,-6.1,0,-11.7,0,,,,,,20,Evening,Middle East,Middle East,Emirates,0.0,0.0,0.0,235,28
2024-01-01,1,1,EK,DXB,JED,851,-8.7,0,-3.7,0,,,,,,8,Morning,Middle East,Middle East,Emirates,0.0,0.0,0.0,1055,127
2024-01-01,1,1,EK,DXB,MCT,1716,63.5,1,55.5,1,27.2,18.8,13.2,0.3,9.5,17,Evening,Middle East,Middle East,Emirates,4711.7,2984.5,7696.2,216,26
2024-01-01,1,1,EK,AUH,BAH,914,5.4,0,0.9,0,,,,,,9,Morning,Middle East,Middle East,Emirates,400.68,253.8,654.48,281,34
2024-01-01,1,1,EK,JED,DXB,1428,-2.7,0,-1.6,0,,,,,,14,Afternoon,Middle East,Middle East,Emirates,0.0,0.0,0.0,1055,127
2024-01-01,1,1,EK,JED,KWI,1516,5.0,0,9.6,0,,,,,,15,Afternoon,Middle East,Middle East,Emirates,371.0,235.0,606.0,757,91
2024-01-01,1,1,EK,RUH,KWI,416,14.0,0,13.4,0,,,,,,4,Night,Middle East,Middle East,Emirates,1038.8,658.0,1696.8,305,37
2024-01-01,1,1,EK,BAH,RUH,1332,16.0,1,19.7,1,4.8,2.5,3.0,0.6,3.1,13,Afternoon,Middle East,Middle East,Emirates,1187.2,752.0,1939.2,261,31
2024-01-01,1,1,EK,BAH,MCT,736,5.8,0,15.2,1,,,,,,7,Morning,Middle East,Middle East,Emirates,430.36,272.6,702.96,513,62
2024-01-01,1,1,EK,KWI,JED,1404,-4.4,0,-1.0,0,,,,,,14,Afternoon,Middle East,Middle East,Emirates,0.0,0.0,0.0,757,91
2024-01-01,1,1,EK,MCT,AUH,1606,2.5,0,9.1,0,,,,,,16,Afternoon,Middle East,Middle East,Emirates,185.5,117.5,303.0,236,28
2024-01-01,1,1,EK,MCT,KWI,1623,11.6,0,3.1,0,,,,,,16,Afternoon,Middle East,Middle East,Emirates,860.72,545.2,1405.92,747,90
2024-01-01,1,1,QR,DXB,DOH,2214,-1.5,0,5.8,0,,,,,,22,Night,Middle East,Middle East,Qatar Airways,0.0,0.0,0.0,235,28
2024-01-01,1,1,QR,DXB,KWI,704,-3.3,0,-10.3,0,,,,,,7,Morning,Middle East,Middle East,Qatar Airways,0.0,0.0,0.0,530,64
2024-01-01,1,1,QR,DOH,KWI,1730,16.0,1,9.2,0,3.7,6.4,2.1,0.0,2.2,17,Evening,Middle East,Middle East,Qatar Airways,1187.2,752.0,1939.2,353,42
2024-01-01,1,1,QR,AUH,DXB,1503,28.2,1,35.7,1,14.0,8.6,6.4,1.1,4.2,15,Afternoon,Middle East,Middle East,Qatar Airways,2092.44,1325.4,3417.84,72,9
2024-01-01,1,1,QR,AUH,BAH,1630,-5.9,0,0.7,0,,,,,,16,Afternoon,Middle East,Middle East,Qatar Airways,0.0,0.0,0.0,281,34
2024-01-01,1,1,QR,JED,RUH,1721,4.3,0,-4.3,0,,,,,,17,Evening,Middle East,Middle East,Qatar Airways,319.06,202.1,521.16,529,63
2024-01-01,1,1,QR,JED,MCT,1458,0.1,0,-6.9,0,,,,,,14,Afternoon,Middle East,Middle East,Qatar Airways,7.42,4.7,12.120000000000001,1225,147
2024-01-01,1,1,QR,RUH,DXB,1439,11.1,0,11.7,0,,,,,,14,Afternoon,Middle East,Middle East,Qatar Airways,823.62,521.7,1345.3200000000002,542,65
2024-01-01,1,1,QR,RUH,AUH,1657,9.9,0,17.8,1,,,,,,16,Afternoon,Middle East,Middle East,Qatar Airways,734.58,465.3,1199.88,500,60
2024-01-01,1,1,QR,BAH,DXB,1514,1.6,0,6.9,0,,,,,,15,Afternoon,Middle East,Middle East,Qatar Airways,118.72,75.2,193.92000000000002,303,36
2024-01-01,1,1,QR,KWI,JED,1634,-5.5,0,-1.3,0,,,,,,16,Afternoon,Middle East,Middle East,Qatar Airways,0.0,0.0,0.0,757,91
2024-01-01,1,1,QR,KWI,MCT,41,9.3,0,7.5,0,,,,,,0,Night,Middle East,Middle East,Qatar Airways,690.06,437.1,1127.1599999999999,747,90
2024-01-01,1,1,QR,MCT,DXB,1337,10.5,0,9.0,0,,,,,,13,Afternoon,Middle East,Middle East,Qatar Airways,779.1,493.5,1272.6,216,26
2024-01-01,1,1,QR,MCT,AUH,1748,16.0,1,25.8,1,5.9,5.1,2.7,0.4,2.0,17,Evening,Middle East,Middle East,Qatar Airways,1187.2,752.0,1939.2,236,28
2024-01-01,1,1,EY,DXB,AUH,850,-6.1,0,-11.8,0,,,,,,8,Morning,Middle East,Middle East,Etihad Airways,0.0,0.0,0.0,72,9
2024-01-01,1,1,EY,DOH,DXB,2200,9.8,0,9.2,0,,,,,,22,Night,Middle East,Middle East,Etihad Airways,727.16,460.6,1187.76,235,28
2024-01-01,1,1,EY,DOH,JED,923,58.3,1,62.6,1,11.0,15.5,21.6,1.4,7.7,9,Morning,Middle East,Middle East,Etihad Airways,4325.86,2740.1,7065.959999999999,826,99
2024-01-01,1,1,EY,AUH,DOH,1651,-5.3,0,0.4,0,,,,,,16,Afternoon,Middle East,Middle East,Etihad Airways,0.0,0.0,0.0,199,24
2024-01-01,1,1,EY,JED,AUH,925,-0.5,0,1.2,0,,,,,,9,Morning,Middle East,Middle East,Etihad Airways,0.0,0.0,0.0,1002,120
2024-01-01,1,1,EY,JED,KWI,618,3.4,0,5.1,0,,,,,,6,Morning,Middle East,Middle East,Etihad Airways,252.28,159.8,412.08000000000004,757,91
2024-01-01,1,1,EY,RUH,DOH,2229,3.8,0,-1.0,0,,,,,,22,Night,Middle East,Middle East,Etihad Airways,281.96,178.6,460.55999999999995,308,37
2024-01-01,1,1,EY,RUH,JED,618,-7.2,0,-6.9,0,,,,,,6,Morning,Middle East,Middle East,Etihad Airways,0.0,0.0,0.0,529,63
2024-01-01,1,1,EY,RUH,BAH,1550,6.7,0,16.0,1,,,,,,15,Afternoon,Middle East,Middle East,Etihad Airways,497.14,314.9,812.04,261,31
2024-01-01,1,1,EY,BAH,KWI,704,8.9,0,3.3,0,,,,,,7,Morning,Middle East,Middle East,Etihad Airways,660.38,418.3,1078.68,261,31
2024-01-01,1,1,EY,MCT,RUH,1013,-3.5,0,5.4,0,,,,,,10,Morning,Middle East,Middle East,Etihad Airways,0.0,0.0,0.0,735,88
2024-01-01,1,1,SV,DXB,AUH,1755,16.0,1,8.4,0,4.1,6.4,5.3,0.2,2.7,17,Evening,Middle East,Middle East,Saudia,1187.2,752.0,1939.2,72,9
2024-01-01,1,1,SV,DXB,JED,2231,8.3,0,9.2,0,,,,,,22,Night,Middle East,Middle East,Saudia,615.86,390.1,1005.96,1055,127
2024-01-01,1,1,SV,DXB,RUH,1439,156.0,1,161.3,1,76.4,64.6,41.9,1.7,13.9,14,Afternoon,Middle East,Middle East,Saudia,11575.2,7332.0,18907.2,542,65
2024-01-01,1,1,SV,DOH,DXB,1427,3.0,0,3.0,0,,,,,,14,Afternoon,Middle East,Middle East,Saudia,222.6,141.0,363.6,235,28
2024-01-01,1,1,SV,AUH,DOH,837,53.3,1,62.4,1,16.1,21.8,9.1,0.6,5.3,8,Morning,Middle East,Middle East,Saudia,3954.86,2505.1,6459.96,199,24
2024-01-01,1,1,SV,AUH,RUH,1326,-1.1,0,6.0,0,,,,,,13,Afternoon,Middle East,Middle East,Saudia,0.0,0.0,0.0,500,60
2024-01-01,1,1,SV,AUH,MCT,1514,7.3,0,13.4,0,,,,,,15,Afternoon,Middle East,Middle East,Saudia,541.66,343.1,884.76,236,28
2024-01-01,1,1,SV,JED,MCT,1308,10.4,0,10.7,0,,,,,,13,Afternoon,Middle East,Middle East,Saudia,771.68,488.8,1260.48,1225,147
2024-01-01,1,1,SV,BAH,DXB,1930,-7.7,0,-2.8,0,,,,,,19,Evening,Middle East,Middle East,Saudia,0.0,0.0,0.0,303,36
2024-01-01,1,1,SV,MCT,DOH,1449,11.4,0,9.0,0,,,,,,14,Afternoon,Middle East,Middle East,Saudia,845.88,535.8,1381.6799999999998,435,52
2024-01-01,1,1,SV,MCT,RUH,751,0.1,0,2.4,0,,,,,,7,Morning,Middle East,Middle East,Saudia,7.42,4.7,12.120000000000001,735,88
2024-01-01,1,1,FZ,DXB,DOH,1120,-3.0,0,-7.7,0,,,,,,11,Morning,Middle East,Middle East,FlyDubai,0.0,0.0,0.0,235,28
2024-01-01,1,1,FZ,DXB,JED,1355,7.9,0,8.4,0,,,,,,13,Afternoon,Middle East,Middle East,FlyDubai,586.18,371.3,957.48,1055,127
2024-01-01,1,1,FZ,DOH,AUH,1847,16.0,1,6.5,0,3.7,2.9,2.3,0.6,2.2,18,Evening,Middle East,Middle East,FlyDubai,1187.2,752.0,1939.2,199,24
2024-01-01,1,1,FZ,DOH,BAH,909,16.0,1,8.5,0,8.0,4.3,2.9,0.5,2.0,9,Morning,Middle East,Middle East,FlyDubai,1187.2,752.0,1939.2,92,11
2024-01-01,1,1,FZ,AUH,DXB,1158,1.4,0,10.9,0,,,,,,11,Morning,Middle East,Middle East,FlyDubai,103.88,65.8,169.68,72,9
2024-01-01,1,1,FZ,AUH,JED,1344,4.2,0,3.3,0,,,,,,13,Afternoon,Middle East,Middle East,FlyDubai,311.64,197.4,509.03999999999996,1002,120
2024-01-01,1,1,FZ,JED,BAH,1026,60.8,1,60.2,1,17.1,9.1,20.0,2.1,6.7,10,Morning,Middle East,Middle East,FlyDubai,4511.36,2857.6,7368.959999999999,790,95
2024-01-01,1,1,FZ,JED,KWI,2148,-9.8,0,-11.2,0,,,,,,21,Night,Middle East,Middle East,FlyDubai,0.0,0.0,0.0,757,91
2024-01-01,1,1,FZ,RUH,DOH,1226,0.5,0,-4.5,0,,,,,,12,Afternoon,Middle East,Middle East,FlyDubai,37.1,23.5,60.6,308,37
2024-01-01,1,1,FZ,RUH,MCT,1633,11.8,0,18.0,1,,,,,,16,Afternoon,Middle East,Middle East,FlyDubai,875.56,554.6,1430.1599999999999,735,88
2024-01-01,1,1,FZ,BAH,DOH,1851,44.2,1,43.2,1,10.6,7.5,7.0,0.2,5.5,18,Evening,Middle East,Middle East,FlyDubai,3279.64,2077.4,5357.04,92,11
2024-01-01,1,1,FZ,KWI,DXB,2218,47.0,1,43.8,1,20.0,17.3,8.6,0.3,6.1,22,Night,Middle East,Middle East,FlyDubai,3487.4,2209.0,5696.4,530,64
2024-01-01,1,1,FZ,MCT,AUH,1804,-5.6,0,2.3,0,,,,,,18,Evening,Middle East,Middle East,FlyDubai,0.0,0.0,0.0,236,28
2024-01-01,1,1,FZ,MCT,JED,1200,53.1,1,43.8,1,23.6,11.9,16.9,0.9,8.5,12,Afternoon,Middle East,Middle East,FlyDubai,3940.02,2495.7,6435.719999999999,1225,147
2024-01-01,1,1,GF,DXB,MCT,2133,16.0,1,25.5,1,5.5,3.8,3.4,0.0,2.4,21,Night,Middle East,Middle East,Gulf Air,1187.2,752.0,1939.2,216,26
2024-01-01,1,1,GF,DOH,JED,1837,16.0,1,17.9,1,7.2,2.4,2.2,0.5,2.0,18,Evening,Middle East,Middle East,Gulf Air,1187.2,752.0,1939.2,826,99
2024-01-01,1,1,GF,DOH,BAH,705,-1.9,0,7.5,0,,,,,,7,Morning,Middle East,Middle East,Gulf Air,0.0,0.0,0.0,92,11
2024-01-01,1,1,GF,DOH,MCT,1109,9.0,0,1.5,0,,,,,,11,Morning,Middle East,Middle East,Gulf Air,667.8,423.0,1090.8,435,52
2024-01-01,1,1,GF,AUH,MCT,1722,-4.0,0,-13.2,0,,,,,,17,Evening,Middle East,Middle East,Gulf Air,0.0,0.0,0.0,236,28
2024-01-01,1,1,GF,RUH,BAH,1528,16.0,1,9.7,0,4.3,4.2,2.0,0.4,1.8,15,Afternoon,Middle East,Middle East,Gulf Air,1187.2,752.0,1939.2,261,31
2024-01-01,1,1,GF,RUH,KWI,1949,-2.3,0,-11.0,0,,,,,,19,Evening,Middle East,Middle East,Gulf Air,0.0,0.0,0.0,305,37
2024-01-01,1,1,GF,BAH,RUH,1026,-7.3,0,-6.9,0,,,,,,10,Morning,Middle East,Middle East,Gulf Air,0.0,0.0,0.0,261,31
2024-01-01,1,1,GF,BAH,KWI,1908,71.6,1,69.4,1,13.3,13.0,12.4,0.1,10.6,19,Evening,Middle East,Middle East,Gulf Air,5312.72,3365.2,8677.92,261,31
2024-01-01,1,1,GF,KWI,AUH,845,35.1,1,41.2,1,17.6,7.5,8.7,1.3,2.6,8,Morning,Middle East,Middle East,Gulf Air,2604.42,1649.7,4254.12,528,63
2024-01-01,1,1,GF,KWI,JED,1556,-1.1,0,3.0,0,,,,,,15,Afternoon,Middle East,Middle East,Gulf Air,0.0,0.0,0.0,757,91
2024-01-01,1,1,GF,KWI,BAH,404,-8.1,0,-13.8,0,,,,,,4,Night,Middle East,Middle East,Gulf Air,0.0,0.0,0.0,261,31
2024-01-01,1,1,GF,MCT,DXB,824,16.0,1,14.3,0,5.7,3.6,4.5,0.1,2.6,8,Morning,Middle East,Middle East,Gulf Air,1187.2,752.0,1939.2,216,26
2024-01-01,1,1,GF,MCT,DOH,1622,6.9,0,5.4,0,,,,,,16,Afternoon,Middle East,Middle East,Gulf Air,511.98,324.3,836.28,435,52
2024-01-01,1,1,GF,MCT,AUH,1835,16.0,1,12.3,0,4.7,3.2,6.0,0.3,1.8,18,Evening,Middle East,Middle East,Gulf Air,1187.2,752.0,1939.2,236,28
2024-01-01,1,1,EK,AUH,COK,1944,12.1,0,12.3,0,,,,,,19,Evening,Middle East,India,Emirates,897.82,568.7,1466.52,1736,208
2024-01-01,1,1,FZ,DXB,BLR,1309,16.0,1,14.0,0,4.9,5.2,2.9,0.5,1.2,13,Afternoon,Middle East,India,FlyDubai,1187.2,752.0,1939.2,1673,201
2024-01-01,1,1,FZ,DOH,DEL,1944,9.7,0,1.6,0,,,,,,19,Evening,Middle East,India,FlyDubai,719.74,455.9,1175.6399999999999,1583,190
2024-01-01,1,1,FZ,DOH,BLR,1824,16.0,1,23.4,1,3.1,6.1,3.4,0.5,1.9,18,Evening,Middle East,India,FlyDubai,1187.2,752.0,1939.2,1889,227
2024-01-01,1,1,FZ,DOH,HYD,1638,5.2,0,7.9,0,,,,,,16,Afternoon,Middle East,India,FlyDubai,385.84,244.4,630.24,1809,217
2024-01-01,1,1,FZ,DOH,CCU,1420,-6.4,0,-6.4,0,,,,,,14,Afternoon,Middle East,India,FlyDubai,0.0,0.0,0.0,2324,279
2024-01-01,1,1,FZ,AUH,DEL,1725,8.1,0,9.6,0,,,,,,17,Evening,Middle East,India,FlyDubai,601.02,380.7,981.72,1414,170
2024-01-01,1,1,FZ,AUH,BOM,1350,-6.8,0,-15.2,0,,,,,,13,Afternoon,Middle East,India,FlyDubai,0.0,0.0,0.0,1224,147
2024-01-01,1,1,FZ,AUH,MAA,1205,0.4,0,4.4,0,,,,,,12,Afternoon,Middle East,India,FlyDubai,29.68,18.8,48.480000000000004,1842,221
2024-01-01,1,1,FZ,AUH,COK,1236,47.1,1,43.6,1,18.4,17.5,8.8,0.1,7.8,12,Afternoon,Middle East,India,FlyDubai,3494.82,2213.7,5708.52,1736,208
2024-01-01,1,1,AI,DXB,BOM,1727,36.5,1,33.5,1,8.8,9.3,10.6,1.1,3.2,17,Evening,Middle East,India,Air India,2708.3,1715.5,4423.8,1196,144
2024-01-01,1,1,AI,DOH,BLR,1705,78.6,1,68.8,1,15.2,34.1,28.0,2.7,13.5,17,Evening,Middle East,India,Air India,5832.12,3694.2,9526.32,1889,227
2024-01-01,1,1,AI,DOH,HYD,1301,23.0,1,25.5,1,10.0,4.9,6.0,0.7,3.1,13,Afternoon,Middle East,India,Air India,1706.6,1081.0,2787.6,1809,217
2024-01-01,1,1,AI,AUH,HYD,512,4.8,0,-4.1,0,,,,,,5,Morning,Middle East,India,Air India,356.16,225.6,581.76,1610,193
2024-01-01,1,1,AI,AUH,COK,1217,11.9,0,9.1,0,,,,,,12,Afternoon,Middle East,India,Air India,882.98,559.3,1442.28,1736,208
2024-01-01,1,1,6E,DXB,DEL,1056,-4.5,0,-6.8,0,,,,,,10,Morning,Middle East,India,IndiGo,0.0,0.0,0.0,1356,163
2024-01-01,1,1,6E,DXB,BLR,1055,-7.9,0,-13.9,0,,,,,,10,Morning,Middle East,India,IndiGo,0.0,0.0,0.0,1673,201
2024-01-01,1,1,6E,DXB,COK,2119,16.0,1,10.7,0,5.0,3.2,3.4,0.2,2.3,21,Night,Middle East,India,IndiGo,1187.2,752.0,1939.2,1728,207
2024-01-01,1,1,6E,AUH,DEL,1517,45.0,1,48.5,1,13.2,12.0,7.2,1.3,6.0,15,Afternoon,Middle East,India,IndiGo,3339.0,2115.0,5454.0,1414,170
2024-01-01,1,1,EK,DXB,FRA,1637,9.2,0,16.5,1,,,,,,16,Afternoon,Middle East,Europe,Emirates,682.64,432.4,1115.04,3008,361
2024-01-01,1,1,QR,DOH,CDG,2349,51.5,1,43.9,1,25.8,21.9,10.5,1.1,9.7,23,Night,Middle East,Europe,Qatar Airways,3821.3,2420.5,6241.8,3086,370
2024-01-01,1,1,QR,DOH,HKG,848,4.8,0,6.9,0,,,,,,8,Morning,Middle East,Asia,Qatar Airways,356.16,225.6,581.76,3906,469
2024-01-01,1,1,EY,AUH,HKG,649,2.1,0,4.2,0,,,,,,6,Morning,Middle East,Asia,Etihad Airways,155.82,98.7,254.51999999999998,3730,448
2024-01-01,1,1,6E,DEL,BLR,712,-0.2,0,9.2,0,,,,,,7,Morning,India,India,IndiGo,0.0,0.0,0.0,1061,127
2024-01-01,1,1,6E,DEL,CCU,1712,-8.4,0,0.1,0,,,,,,17,Evening,India,India,IndiGo,0.0,0.0,0.0,815,98
2024-01-01,1,1,6E,BOM,DEL,1129,0.3,0,5.8,0,,,,,,11,Morning,India,India,IndiGo,22.26,14.1,36.36,706,85
2024-01-01,1,1,6E,BOM,BLR,1946,24.7,1,30.5,1,9.6,7.7,6.8,0.5,4.4,19,Evening,India,India,IndiGo,1832.74,1160.9,2993.6400000000003,518,62
2024-01-01,1,1,6E,BOM,COK,2333,13.6,0,4.4,0,,,,,,23,Night,India,India,IndiGo,1009.12,639.2,1648.3200000000002,661,79
2024-01-01,1,1,6E,BOM,AMD,1803,44.2,1,40.1,1,14.5,15.3,14.1,0.5,3.8,18,Evening,India,India,IndiGo,3279.64,2077.4,5357.04,276,33
2024-01-01,1,1,6E,BLR,COK,1411,12.5,0,16.4,1,,,,,,14,Afternoon,India,India,IndiGo,927.5,587.5,1515.0,228,27
2024-01-01,1,1,6E,BLR,AMD,1228,20.4,1,16.9,1,6.8,7.1,7.1,0.7,1.6,12,Afternoon,India,India,IndiGo,1513.68,958.8,2472.48,759,91
2024-01-01,1,1,6E,MAA,BLR,1705,22.2,1,22.4,1,7.4,4.8,5.7,0.3,3.7,17,Evening,India,India,IndiGo,1647.24,1043.4,2690.6400000000003,166,20
2024-01-01,1,1,6E,MAA,CCU,1249,16.7,1,22.1,1,4.9,5.7,5.7,0.1,1.4,12,Afternoon,India,India,IndiGo,1239.14,784.9,2024.04,860,103
2024-01-01,1,1,6E,MAA,COK,1046,0.7,0,3.2,0,,,,,,10,Morning,India,India,IndiGo,51.94,32.9,84.84,322,39
2024-01-01,1,1,6E,MAA,AMD,712,16.0,1,18.2,1,7.1,2.0,4.0,0.3,2.7,7,Morning,India,India,IndiGo,1187.2,752.0,1939.2,854,102
2024-01-01,1,1,6E,HYD,DEL,842,-0.2,0,-8.6,0,,,,,,8,Morning,India,India,IndiGo,0.0,0.0,0.0,786,94
2024-01-01,1,1,6E,HYD,BOM,935,5.1,0,11.5,0,,,,,,9,Morning,India,India,IndiGo,378.42,239.7,618.12,387,46
2024-01-01,1,1,6E,HYD,BLR,803,-9.1,0,-2.0,0,,,,,,8,Morning,India,India,IndiGo,0.0,0.0,0.0,283,34
2024-01-01,1,1,6E,HYD,COK,2103,16.0,1,17.4,1,8.4,2.6,3.1,0.4,2.5,21,Night,India,India,IndiGo,1187.2,752.0,1939.2,508,61
2024-01-01,1,1,6E,CCU,MAA,1820,16.0,1,8.7,0,4.9,2.3,3.7,0.4,1.6,18,Evening,India,India,IndiGo,1187.2,752.0,1939.2,860,103
2024-01-01,1,1,6E,CCU,COK,1533,30.4,1,22.1,1,7.5,4.2,8.1,1.2,4.1,15,Afternoon,India,India,IndiGo,2255.68,1428.8,3684.4799999999996,1174,141
2024-01-01,1,1,6E,COK,DEL,1845,16.0,1,8.6,0,6.2,3.3,4.1,0.6,1.8,18,Evening,India,India,IndiGo,1187.2,752.0,1939.2,1272,153
2024-01-01,1,1,6E,COK,BLR,1631,11.2,0,5.9,0,,,,,,16,Afternoon,India,India,IndiGo,831.04,526.4,1357.44,228,27
2024-01-01,1,1,6E,COK,MAA,807,21.3,1,19.6,1,8.4,3.3,7.2,0.7,4.2,8,Morning,India,India,IndiGo,1580.46,1001.1,2581.56,322,39
2024-01-01,1,1,6E,COK,HYD,1540,71.4,1,72.4,1,28.5,21.3,13.5,0.2,7.4,15,Afternoon,India,India,IndiGo,5297.88,3355.8,8653.68,508,61
2024-01-01,1,1,6E,COK,AMD,1125,4.8,0,-4.6,0,,,,,,11,Morning,India,India,IndiGo,356.16,225.6,581.76,926,111
2024-01-01,1,1,6E,AMD,DEL,1121,1.5,0,1.0,0,,,,,,11,Morning,India,India,IndiGo,111.3,70.5,181.8,469,56
2024-01-01,1,1,6E,AMD,BOM,709,11.4,0,12.1,0,,,,,,7,Morning,India,India,IndiGo,845.88,535.8,1381.6799999999998,276,33
